,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Charles Ollivon,Number 8,toulon,2021,,,,,,,,,,,,,,,,,,
Christopher Tolofua,Hooker,toulon,2021,,,,,,,,,,,,,,,,,,
Eben Etzebeth,Lock,toulon,2021,,,,,,,,,,,,,,,,,,
Emerick Setiano,Prop,toulon,2021,,,,,,,,,,,,,,,,,,
Facundo Isa,Flanker 6,toulon,2021,,,,,,,,,,,,,,,,,,
Florian Fresia,Prop,toulon,2021,,,,,,,,,,,,,,,,,,
Jean-Baptiste Gros,Loosehead Prop,toulon,2021,,,,,,,,,,,,,,,,,,
Julien Ory,Flanker 7,toulon,2021,,,,,,,,,,,,,,,,,,
Raphael Lakafia,Flanker 7,toulon,2021,,,,,,,,,,,,,,,,,,
Romain Taofifenua,Lock,toulon,2021,,,,,,,,,,,,,,,,,,
Sergio Parisse,Number 8,toulon,2021,,,,,,,,,,,,,,,,,,
Swan Rebbadj,Lock,toulon,2021,,,,,,,,,,,,,,,,,,
Thomas Jolmes,Lock,toulon,2021,,,,,,,,,,,,,,,,,,
Willie Britz,Number 8,toulon,2021,,,,,,,,,,,,,,,,,,
Anthony Belleau,Fly half,toulon,2021,,,,,,,,,,,,,,,,,,
Anthony Meric,Scrum half,toulon,2021,,,,,,,,,,,,,,,,,,
Baptiste Serin,Scrum half,toulon,2021,,,,,,,,,,,,,,,,,,
Daniel Ikpefan,Wing,toulon,2021,,,,,,,,,,,,,,,,,,
Duncan Paia'aua,Fly half,toulon,2021,,,,,,,,,,,,,,,,,,
ErwanDridi,,toulon,2021,,,,,,,,,,,,,,,,,,
GabinVillière,Wing,toulon,2021,,,,,,,,,,,,,,,,,,
Gervais Cordin,Fullback,toulon,2021,,,,,,,,,,,,,,,,,,
Isaia Toeava,Fullback,toulon,2021,,,,,,,,,,,,,,,,,,
Jeremy Boyadjis,Fullback,toulon,2021,,,,,,,,,,,,,,,,,,
Julien Heriteau,Centre,toulon,2021,,,,,,,,,,,,,,,,,,
KalaniRobert,,toulon,2021,,,,,,,,,,,,,,,,,,
Louis Carbonel,Fullback,toulon,2021,,,,,,,,,,,,,,,,,,
LukaTchelidze,,toulon,2021,,,,,,,,,,,,,,,,,,
Ma'a Nonu,Centre 12,toulon,2021,,,,,,,,,,,,,,,,,,
MasivesiDakuwaqa,,toulon,2021,,,,,,,,,,,,,,,,,,
Ramiro Moyano,Wing,toulon,2021,,,,,,,,,,,,,,,,,,
RayanRebbadj,,toulon,2021,,,,,,,,,,,,,,,,,,
Robbie Robinson,Fly half,toulon,2021,,,,,,,,,,,,,,,,,,
Rudi Wulf,Centre,toulon,2021,,,,,,,,,,,,,,,,,,
Simon Moretti,Fly half,toulon,2021,,,,,,,,,,,,,,,,,,
Sonatane Takulua,Scrum half,toulon,2021,,,,,,,,,,,,,,,,,,
Sébastien Taofifenua,Fullback,toulon,2021,,,,,,,,,,,,,,,,,,
Thomas Hoarau,,toulon,2021,,,,,,,,,,,,,,,,,,
Théo Dachary,,toulon,2021,,,,,,,,,,,,,,,,,,
Alban Placines,Flanker 7,toulouse,2021, 0 , 0 , 9 , 3 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 12 , 1 , 0 , 1 , 0 , 0 , 0 
Anthony Jelonch,Flanker 7,toulouse,2021, 5 , 1 , 15 , 7 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 9 , 2 , 2 , 1 , 0 , 0 , 0 
Antoine Miquel,Number 8,toulouse,2021, 0 , 0 , 1 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 1 , 0 , 0 , 0 
Charlie Faumuina,Tighthead Prop,toulouse,2021, 0 , 0 , 50 , 17 , 0 , 1 , 4 , 2 , 0 , 0 , 0 , 16 , 2 , 0 , 1 , 4 , 0 , 0 
Cyril Baille,Prop,toulouse,2021, 0 , 0 , 59 , 31 , 0 , 0 , 11 , 3 , 0 , 0 , 0 , 13 , 0 , 0 , 2 , 2 , 0 , 0 
David Ainu'u,Prop,toulouse,2021, 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 
Dorian Aldegheri,Prop,toulouse,2021, 0 , 0 , 7 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 1 , 1 , 4 , 0 , 0 
Francois Cros,Blindside Flanker,toulouse,2021, 0 , 0 , 59 , 15 , 1 , 1 , 11 , 1 , 0 , 0 , 0 , 31 , 6 , 1 , 3 , 0 , 0 , 0 
Guillaume Cramont, Hooker,toulouse,2021,,,,,,,,,,,,,,,,,,
Joe Tekori,Lock,toulouse,2021, 5 , 1 , 9 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 10 , 0 , 1 , 1 , 2 , 0 , 0 
Julien Marchand,Hooker,toulouse,2021, 5 , 1 , 28 , 6 , 2 , 0 , 3 , 0 , 0 , 0 , 0 , 16 , 2 , 3 , 2 , 2 , 0 , 0 
Paulo Tafili,Prop,toulouse,2021, 0 , 0 , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 1 , 0 , 0 
Peato Mauvaka,Hooker,toulouse,2021, 0 , 0 , 14 , 10 , 0 , 0 , 10 , 2 , 0 , 0 , 0 , 9 , 0 , 2 , 5 , 0 , 0 , 0 
Richie Arnold,Lock,toulouse,2021, 0 , 0 , 20 , 6 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 18 , 2 , 1 , 1 , 1 , 0 , 0 
Rodrigue Neti,Prop,toulouse,2021, 0 , 0 , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 1 , 1 , 0 , 0 
Rory Arnold,Lock,toulouse,2021, 0 , 0 , 20 , 12 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 23 , 0 , 0 , 1 , 2 , 0 , 0 
Rynhard Elstadt,Lock,toulouse,2021, 0 , 0 , 11 , 5 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 15 , 1 , 0 , 1 , 2 , 1 , 0 
Selevasio Tolofua,Flanker 6,toulouse,2021, 0 , 0 , 38 , 12 , 2 , 0 , 8 , 1 , 0 , 0 , 0 , 10 , 4 , 1 , 2 , 0 , 0 , 0 
Thibaud Flament,Lock 5,toulouse,2021, 0 , 0 , 8 , 5 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 11 , 2 , 3 , 0 , 1 , 0 , 0 
Alexis Bales,Scrum half,toulouse,2021,,,,,,,,,,,,,,,,,,
Antoine Dupont,Scrum Half,toulouse,2021, 20 , 4 , 96 , 27 , 10 , 6 , 205 , 9 , 30 , 0 , 0 , 26 , 4 , 0 , 11 , 1 , 0 , 0 
Arthur Bonneval,Wing,toulouse,2021, 5 , 1 , 7 , 5 , 0 , 0 , 6 , 1 , 1 , 0 , 0 , 2 , 0 , 0 , 2 , 0 , 0 , 0 
Baptiste Germain,,toulouse,2021, 0 , 0 , 12 , 1 , 1 , 0 , 11 , 0 , 0 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 
Dimitri Delibles,Fullback,toulouse,2021,,,,,,,,,,,,,,,,,,
Emmanuel Meafou,,toulouse,2021, 0 , 0 , 13 , 7 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 7 , 0 , 1 , 0 , 0 , 0 , 0 
Juan Cruz Mallia,Centre,toulouse,2021, 5 , 1 , 24 , 7 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 5 , 3 , 0 , 4 , 1 , 0 , 0 
Lucas Tauzin,Fullback,toulouse,2021,,,,,,,,,,,,,,,,,,
Martin Page-Relo,Scrum half,toulouse,2021,,,,,,,,,,,,,,,,,,
Matthis Lebel,Fullback,toulouse,2021, 10 , 2 , 39 , 11 , 2 , 0 , 5 , 3 , 1 , 0 , 0 , 15 , 1 , 0 , 4 , 1 , 0 , 0 
Maxime Medard,Fullback,toulouse,2021, 0 , 0 , 87 , 18 , 5 , 0 , 19 , 2 , 22 , 0 , 0 , 5 , 1 , 0 , 5 , 2 , 0 , 0 
Pierre Fouyssac,Centre,toulouse,2021,,,,,,,,,,,,,,,,,,
Pita Ahki,Centre,toulouse,2021, 5 , 1 , 88 , 24 , 9 , 1 , 28 , 2 , 1 , 0 , 0 , 26 , 4 , 1 , 1 , 2 , 0 , 0 
Romain Ntamack,Fly half,toulouse,2021, 83 , 0 , 65 , 18 , 7 , 1 , 57 , 2 , 25 , 10 , 21 , 22 , 1 , 0 , 5 , 3 , 0 , 0 
Sofiane Guitoune,Fullback,toulouse,2021, 0 , 0 , 12 , 8 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 6 , 1 , 0 , 2 , 2 , 0 , 0 
Thomas Ramos,Fullback,toulouse,2021, 0 , 0 , 2 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Tim Nanai-Williams,Wing,toulouse,2021,,,,,,,,,,,,,,,,,,
Yannick Youyoutte,Fullback,toulouse,2021, 0 , 0 , 7 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Zack Holmes,Fly half,toulouse,2021, 0 , 0 , 14 , 3 , 0 , 0 , 8 , 1 , 5 , 0 , 0 , 12 , 3 , 0 , 1 , 0 , 0 , 0 
Alan O'Connor,Lock,ulster,2021, 0 , 0 , 119 , 99 , 1 , 1 , 35 , 5 , 3 , 0 , 0 , 188 , 7 , 4 , 12 , 11 , 1 , 0 
Duane Vermeulen,Number 8,ulster,2021, 0 , 0 , 108 , 38 , 9 , 0 , 9 , 3 , 3 , 0 , 0 , 22 , 7 , 2 , 2 , 1 , 0 , 0 
Eric O'Sullivan,Loosehead Prop,ulster,2021, 0 , 0 , 64 , 47 , 3 , 1 , 7 , 2 , 0 , 0 , 0 , 95 , 16 , 2 , 5 , 11 , 0 , 0 
John Andrew,Hooker,ulster,2021, 15 , 3 , 17 , 15 , 1 , 0 , 8 , 2 , 0 , 0 , 0 , 41 , 3 , 1 , 7 , 3 , 1 , 0 
Jordi Murphy,Flanker 6,ulster,2021, 10 , 2 , 40 , 43 , 2 , 1 , 11 , 1 , 0 , 0 , 0 , 65 , 5 , 3 , 3 , 5 , 0 , 0 
Marcus Rea,Number 8,ulster,2021, 0 , 0 , 59 , 36 , 3 , 0 , 37 , 1 , 0 , 0 , 0 , 43 , 12 , 9 , 4 , 4 , 0 , 0 
Marty Moore,Prop,ulster,2021, 5 , 1 , 104 , 65 , 8 , 0 , 12 , 2 , 4 , 0 , 0 , 121 , 16 , 2 , 3 , 8 , 0 , 0 
Nick Timoney,Number 8,ulster,2021, 40 , 8 , 282 , 147 , 24 , 5 , 64 , 10 , 0 , 0 , 0 , 205 , 16 , 16 , 11 , 13 , 2 , 0 
Sam Carter,Lock,ulster,2021, 0 , 0 , 96 , 62 , 0 , 0 , 10 , 4 , 1 , 0 , 0 , 53 , 9 , 2 , 6 , 6 , 0 , 0 
Tom O'Toole,Prop,ulster,2021, 0 , 0 , 97 , 85 , 1 , 1 , 20 , 4 , 0 , 0 , 0 , 133 , 1 , 4 , 8 , 10 , 0 , 0 
Aaron Sexton,Fullback,ulster,2021,,,,,,,,,,,,,,,,,,
Billy Burns,Fly half,ulster,2021, 20 , 1 , 99 , 51 , 18 , 3 , 329 , 16 , 63 , 6 , 1 , 72 , 24 , 1 , 21 , 4 , 0 , 0 
Craig Gilroy,Right Wing,ulster,2021, 20 , 4 , 58 , 33 , 4 , 0 , 14 , 3 , 6 , 0 , 0 , 14 , 3 , 0 , 9 , 3 , 0 , 0 
David Shanahan,Scrum half,ulster,2021, 5 , 1 , 48 , 10 , 2 , 1 , 403 , 3 , 19 , 0 , 0 , 22 , 3 , 0 , 6 , 2 , 0 , 0 
Declan Moore,,ulster,2021, 5 , 1 , 33 , 13 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 20 , 0 , 0 , 7 , 3 , 0 , 0 
Frank Bradshaw-Ryan,Fullback,ulster,2021,,,,,,,,,,,,,,,,,,
Ian Madigan,Fly Half,ulster,2021, 11 , 0 , 36 , 20 , 2 , 0 , 81 , 2 , 14 , 4 , 1 , 44 , 1 , 2 , 5 , 2 , 0 , 0 
John Cooney,Scrum half,ulster,2021, 69 , 1 , 41 , 30 , 4 , 1 , 788 , 9 , 96 , 11 , 14 , 40 , 13 , 2 , 11 , 4 , 0 , 0 
Luke Marshall,Centre 12,ulster,2021,,,,,,,,,,,,,,,,,,
Michael Lowry,Fullback,ulster,2021, 35 , 2 , 329 , 93 , 29 , 10 , 137 , 18 , 34 , 11 , 1 , 80 , 10 , 2 , 14 , 5 , 1 , 0 
Rob Lyttle,Wing,ulster,2021, 10 , 2 , 139 , 44 , 14 , 3 , 26 , 8 , 5 , 0 , 0 , 16 , 5 , 1 , 6 , 1 , 0 , 0 
Stuart McCloskey,Centre,ulster,2021, 10 , 2 , 437 , 167 , 21 , 6 , 125 , 32 , 6 , 0 , 0 , 132 , 11 , 12 , 9 , 9 , 1 , 0 
Archer Holz,Tighthead Prop,waratahs,2021,,,,,,,,,,,,,,,,,,
David Porecki,Hooker,waratahs,2021,,,,,,,,,,,,,,,,,,
Geoffrey Cridge,Lock 5,waratahs,2021,,,,,,,,,,,,,,,,,,
Harry Johnson-Holmes,Prop,waratahs,2021, 20 , 4 , 68 , 65 , 1 , 0 , 23 , 3 , 1 , 0 , 0 , 62 , 10 , 4 , 6 , 18 , 1 , 0 
Hugh Sinclair,Flanker 6,waratahs,2021, 0 , 0 , 47 , 57 , 2 , 0 , 19 , 4 , 0 , 0 , 0 , 81 , 13 , 5 , 5 , 2 , 1 , 0 
Jed Holloway,Number 8,waratahs,2021,,,,,,,,,,,,,,,,,,
Lachlan Swinton,Flanker 6,waratahs,2021, 5 , 1 , 148 , 92 , 5 , 1 , 15 , 3 , 0 , 0 , 0 , 109 , 13 , 1 , 8 , 5 , 0 , 1 
Langi Gleeson,Number 8,waratahs,2021,,,,,,,,,,,,,,,,,,
Mahe Vailanu,Hooker,waratahs,2021,,,,,,,,,,,,,,,,,,
Michael Hooper,Openside Flanker,waratahs,2021,,,,,,,,,,,,,,,,,,
Ned Hanigan,Lock,waratahs,2021,,,,,,,,,,,,,,,,,,
Paddy Ryan,Prop,waratahs,2021,,,,,,,,,,,,,,,,,,
Rahboni Warren-Vosayaco,Number 8,waratahs,2021, 0 , 0 , 50 , 14 , 3 , 0 , 6 , 1 , 0 , 0 , 0 , 7 , 2 , 0 , 1 , 1 , 0 , 0 
Ruan Smith,Tighthead Prop,waratahs,2021,,,,,,,,,,,,,,,,,,
Sione Vailanu,Number 8,worcester,2021, 5 , 1 , 86 , 55 , 0 , 0 , 21 , 5 , 0 , 0 , 0 , 46 , 3 , 6 , 5 , 5 , 0 , 0 
Tetera Faulkner,Prop,waratahs,2021, 0 , 0 , 14 , 18 , 2 , 0 , 8 , 1 , 1 , 0 , 0 , 28 , 6 , 2 , 1 , 3 , 0 , 0 
Alex Newsome,Wing,waratahs,2021, 10 , 2 , 143 , 62 , 10 , 2 , 46 , 3 , 6 , 0 , 0 , 69 , 20 , 2 , 21 , 4 , 0 , 0 
Angus Bell,,waratahs,2021, 10 , 2 , 161 , 71 , 9 , 4 , 15 , 1 , 0 , 0 , 0 , 49 , 2 , 2 , 4 , 4 , 0 , 0 
Ben Donaldson,,waratahs,2021, 23 , 0 , 18 , 8 , 4 , 0 , 73 , 1 , 19 , 7 , 3 , 9 , 5 , 0 , 4 , 0 , 0 , 0 
Carlo Tizzano,,waratahs,2021, 5 , 1 , 103 , 64 , 7 , 0 , 20 , 3 , 0 , 0 , 0 , 143 , 19 , 8 , 11 , 7 , 0 , 0 
Charlie Gamble,,waratahs,2021, 0 , 0 , 25 , 16 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 20 , 0 , 3 , 1 , 1 , 0 , 0 
Dylan Pietsch,Right wing,waratahs,2021,,,,,,,,,,,,,,,,,,
Henry Robertson,Fullback,waratahs,2021, 0 , 0 , 21 , 3 , 1 , 1 , 33 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 1 , 0 , 0 , 0 
Izaia Perese,Wing,waratahs,2021, 5 , 1 , 224 , 47 , 25 , 5 , 24 , 8 , 2 , 0 , 0 , 43 , 10 , 2 , 14 , 3 , 0 , 1 
Jack Grant,Fullback,waratahs,2021, 0 , 0 , 17 , 20 , 0 , 0 , 426 , 1 , 15 , 0 , 0 , 39 , 11 , 1 , 11 , 4 , 0 , 0 
Jake Gordon,Scrum half,waratahs,2021, 15 , 3 , 66 , 26 , 7 , 1 , 449 , 7 , 27 , 0 , 0 , 48 , 8 , 2 , 7 , 5 , 0 , 0 
James Ramm,,waratahs,2021, 5 , 1 , 103 , 32 , 9 , 2 , 19 , 5 , 13 , 0 , 0 , 44 , 14 , 1 , 19 , 2 , 0 , 0 
James Turner,Left Wing,waratahs,2021, 0 , 0 , 15 , 7 , 2 , 1 , 3 , 0 , 1 , 0 , 0 , 4 , 4 , 0 , 0 , 0 , 0 , 0 
Jamie Roberts,Centre,waratahs,2021,,,,,,,,,,,,,,,,,,
Jeremy Williams,Fullback,waratahs,2021, 5 , 1 , 35 , 25 , 1 , 0 , 9 , 1 , 0 , 0 , 0 , 45 , 7 , 2 , 5 , 5 , 0 , 0 
Lalakai Foketi,Centre,waratahs,2021, 0 , 0 , 204 , 61 , 17 , 4 , 65 , 12 , 4 , 0 , 0 , 51 , 9 , 3 , 9 , 6 , 0 , 0 
Mark Nawaqanitawase,,waratahs,2021, 15 , 3 , 186 , 56 , 8 , 3 , 42 , 13 , 23 , 0 , 0 , 24 , 18 , 4 , 11 , 2 , 0 , 0 
Max Douglas,Fullback,waratahs,2021, 0 , 0 , 31 , 15 , 2 , 0 , 6 , 1 , 0 , 0 , 0 , 28 , 3 , 0 , 1 , 0 , 0 , 0 
Tane Edmed,Fullback,waratahs,2021, 4 , 0 , 46 , 12 , 5 , 1 , 41 , 1 , 3 , 2 , 0 , 7 , 0 , 1 , 2 , 1 , 0 , 0 
Teddy Wilson,Scrum Half,waratahs,2021,,,,,,,,,,,,,,,,,,
Tevita Funa,Left Wing,waratahs,2021,,,,,,,,,,,,,,,,,,
Tiaan Tauakipulu,,waratahs,2021,,,,,,,,,,,,,,,,,,
Tom Horton,,waratahs,2021, 0 , 0 , 20 , 15 , 1 , 0 , 4 , 1 , 0 , 0 , 0 , 24 , 4 , 2 , 8 , 1 , 0 , 0 
Triston Reilly,Fullback,waratahs,2021, 0 , 0 , 12 , 4 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 0 , 0 , 0 
Will Harris,,waratahs,2021, 5 , 1 , 104 , 53 , 5 , 1 , 21 , 3 , 0 , 0 , 0 , 49 , 11 , 9 , 6 , 1 , 0 , 0 
Will Harrison,,waratahs,2021, 73 , 1 , 134 , 55 , 19 , 4 , 205 , 12 , 53 , 13 , 14 , 72 , 16 , 4 , 10 , 4 , 0 , 0 
Andrew Kitchener,Lock,worcester,2021, 5 , 1 , 93 , 46 , 0 , 1 , 22 , 4 , 0 , 0 , 0 , 125 , 7 , 4 , 6 , 7 , 0 , 0 
Ben Murphy,Number 8,worcester,2021,,,,,,,,,,,,,,,,,,
Caleb Montgomery,Lock,worcester,2021,,,,,,,,,,,,,,,,,,
Chris Judge,Tight head prop,worcester,2021, 0 , 0 , 34 , 28 , 0 , 0 , 6 , 1 , 0 , 0 , 0 , 42 , 4 , 0 , 3 , 10 , 0 , 0 
Christian Judge,Prop,worcester,2021, 0 , 0 , 3 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 18 , 3 , 0 , 1 , 0 , 0 , 0 
Ethan Waller,Prop,worcester,2021, 5 , 1 , 103 , 53 , 0 , 3 , 21 , 1 , 0 , 0 , 0 , 97 , 10 , 5 , 4 , 25 , 0 , 0 
Graham Kitchener,Lock,worcester,2021, 0 , 0 , 21 , 22 , 0 , 0 , 14 , 1 , 0 , 0 , 0 , 84 , 8 , 4 , 2 , 8 , 2 , 0 
Isaac Miller,Hooker,worcester,2021, 0 , 0 , 9 , 11 , 0 , 0 , 9 , 1 , 0 , 0 , 0 , 34 , 4 , 0 , 4 , 1 , 0 , 0 
Jack Owlett,Prop,worcester,2021, 0 , 0 , 12 , 9 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 13 , 1 , 1 , 0 , 0 , 0 , 0 
Joe Batley,Lock,worcester,2021, 15 , 3 , 187 , 50 , 9 , 2 , 21 , 4 , 1 , 0 , 0 , 84 , 9 , 2 , 4 , 3 , 0 , 0 
Julien Pierre,Lock,worcester,2021,,,,,,,,,,,,,,,,,,
Justin Clegg,Lock,worcester,2021, 5 , 1 , 106 , 66 , 1 , 1 , 18 , 1 , 0 , 0 , 0 , 144 , 22 , 4 , 9 , 2 , 0 , 0 
Matt Garvey,Flanker 6,worcester,2021, 0 , 0 , 40 , 25 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 36 , 3 , 0 , 0 , 2 , 0 , 0 
Matt Kvesic,Flanker 6,worcester,2021, 5 , 1 , 215 , 113 , 5 , 1 , 67 , 7 , 1 , 0 , 0 , 210 , 20 , 9 , 19 , 11 , 0 , 0 
Michel Gomes,Prop,worcester,2021,,,,,,,,,,,,,,,,,,
Murray McCallum,Prop,worcester,2021,,,,,,,,,,,,,,,,,,
Niall Annett,Hooker,worcester,2021, 5 , 1 , 77 , 52 , 2 , 0 , 36 , 3 , 0 , 0 , 0 , 120 , 13 , 5 , 12 , 12 , 2 , 0 
Sam Lewis,Flanker 6,worcester,2021, 10 , 2 , 114 , 65 , 4 , 0 , 29 , 6 , 1 , 0 , 0 , 133 , 10 , 12 , 3 , 10 , 1 , 0 
Ted Hill,Flanker 6,worcester,2021, 15 , 3 , 304 , 132 , 7 , 5 , 31 , 4 , 0 , 0 , 0 , 173 , 33 , 9 , 15 , 15 , 0 , 1 
Tom Dodd,Lock,worcester,2021, 0 , 0 , 18 , 10 , 0 , 1 , 6 , 1 , 0 , 0 , 0 , 13 , 0 , 2 , 1 , 0 , 0 , 0 
Alex Hearle,Wing,worcester,2021, 5 , 1 , 61 , 7 , 1 , 1 , 9 , 1 , 4 , 0 , 0 , 13 , 7 , 1 , 1 , 1 , 0 , 0 
Ashley Beck,Centre,worcester,2021, 10 , 2 , 274 , 67 , 9 , 4 , 62 , 8 , 3 , 0 , 0 , 77 , 5 , 12 , 3 , 6 , 0 , 0 
Beck Cutting,,worcester,2021, 0 , 0 , 3 , 4 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 15 , 2 , 1 , 1 , 0 , 0 , 0 
Billy Searle,Fly half,worcester,2021, 42 , 0 , 49 , 12 , 1 , 0 , 107 , 2 , 36 , 9 , 8 , 50 , 15 , 2 , 9 , 2 , 1 , 0 
Duncan Weir,Fly half,worcester,2021, 23 , 1 , 16 , 20 , 0 , 0 , 64 , 5 , 23 , 3 , 4 , 20 , 1 , 1 , 5 , 1 , 0 , 0 
Eli Walker,Wing,worcester,2021,,,,,,,,,,,,,,,,,,
Fin Smith,Fullback,worcester,2021, 47 , 1 , 84 , 37 , 8 , 1 , 148 , 12 , 52 , 12 , 6 , 81 , 16 , 2 , 11 , 4 , 0 , 0 
Francois Venter,Centre,worcester,2021, 15 , 3 , 382 , 116 , 18 , 7 , 109 , 20 , 3 , 0 , 0 , 162 , 18 , 7 , 14 , 18 , 1 , 0 
Gareth Simpson,,worcester,2021, 10 , 2 , 131 , 19 , 2 , 6 , 317 , 3 , 49 , 0 , 0 , 17 , 12 , 2 , 8 , 2 , 0 , 0 
Harry Doel,Fullback,worcester,2021, 0 , 0 , 170 , 30 , 7 , 3 , 9 , 2 , 4 , 0 , 0 , 25 , 4 , 2 , 5 , 2 , 0 , 0 
Jack Forsythe ,Fullback,worcester,2021,,,,,,,,,,,,,,,,,,
Jamie Shillcock,Fullback,worcester,2021, 56 , 5 , 342 , 89 , 13 , 8 , 92 , 17 , 91 , 11 , 3 , 47 , 11 , 2 , 20 , 3 , 0 , 0 
Jay Tyack,Fullback,worcester,2021, 0 , 0 , 13 , 13 , 0 , 2 , 3 , 0 , 1 , 0 , 0 , 34 , 4 , 1 , 0 , 7 , 0 , 0 
Kai Owen,,worcester,2021, 0 , 0 , 5 , 4 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 6 , 1 , 0 , 0 , 0 , 0 , 0 
Kyle Hatherell,Fullback,worcester,2021, 5 , 1 , 168 , 80 , 3 , 1 , 7 , 1 , 0 , 0 , 0 , 101 , 19 , 6 , 6 , 9 , 0 , 0 
Lewis Holsey,,worcester,2021,,,,,,,,,,,,,,,,,,
Marc Thomas,,worcester,2021, 5 , 1 , 9 , 16 , 0 , 0 , 13 , 0 , 0 , 0 , 0 , 51 , 3 , 3 , 2 , 7 , 0 , 0 
Melani Nanai,Wing,worcester,2021, 5 , 1 , 76 , 21 , 5 , 0 , 16 , 6 , 3 , 0 , 0 , 21 , 1 , 2 , 2 , 1 , 1 , 0 
Nikolai Klewinghaus,Centre,worcester,2021,,,,,,,,,,,,,,,,,,
Noah Heward,,worcester,2021, 5 , 1 , 82 , 29 , 5 , 0 , 14 , 0 , 7 , 0 , 0 , 44 , 15 , 3 , 5 , 6 , 2 , 0 
Oli Morris,Wing,worcester,2021, 10 , 2 , 168 , 35 , 4 , 1 , 13 , 2 , 2 , 0 , 0 , 66 , 20 , 1 , 13 , 5 , 0 , 0 
Ollie Lawrence,Centre 13,worcester,2021, 5 , 1 , 377 , 88 , 19 , 3 , 48 , 12 , 10 , 0 , 0 , 80 , 16 , 5 , 18 , 4 , 0 , 0 
Owen Williams,Fly half,worcester,2021, 26 , 0 , 9 , 5 , 0 , 0 , 32 , 1 , 16 , 7 , 4 , 19 , 5 , 0 , 0 , 1 , 0 , 0 
Paula Kinikinilau,Centre,worcester,2021,,,,,,,,,,,,,,,,,,
Perry Humphreys,Wing,worcester,2021, 10 , 2 , 165 , 41 , 4 , 4 , 23 , 5 , 6 , 0 , 0 , 45 , 6 , 4 , 10 , 4 , 0 , 0 
Rory Parata,Centre,worcester,2021,,,,,,,,,,,,,,,,,,
Seb Atkinson,Fullback,worcester,2021,,,,,,,,,,,,,,,,,,
Tom Howe,Wing,worcester,2021, 10 , 2 , 28 , 6 , 1 , 2 , 1 , 1 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 
Will Butler,Centre,worcester,2021, 0 , 0 , 59 , 8 , 5 , 0 , 11 , 1 , 0 , 0 , 0 , 7 , 2 , 1 , 0 , 1 , 0 , 0 
Will Chudley,Scrum half,worcester,2021, 15 , 3 , 43 , 18 , 2 , 0 , 331 , 3 , 55 , 0 , 0 , 35 , 10 , 1 , 4 , 0 , 0 , 0 
